Student ID,student_name,gender,grade,school_name,reading_score,math_score
25815,Michael Aguilar,M,11th,Wright High School,76.0,76.0
25816,Cindy Wheeler,F,12th,Wright High School,90.0,83.0
25817,Colleen Thomas,F,11th,Wright High School,77.0,78.0
25818,Andrew Snyder,M,10th,Wright High School,76.0,99.0
25819,Angelica Hendricks,F,9th,Wright High School,71.0,88.0
25820,Robert Bennett,M,10th,Wright High School,82.0,92.0
25821,Sandra Boyd,F,11th,Wright High School,73.0,76.0
25822,Paul Franco,M,9th,Wright High School,75.0,80.0
25823,Alex Stewart,M,12th,Wright High School,85.0,93.0
25824,Susan Johnson,F,12th,Wright High School,69.0,80.0
25825,James Stephens,M,11th,Wright High School,87.0,84.0
25826,Bianca Miller,F,10th,Wright High School,85.0,83.0
25827,Sabrina Osborne,F,9th,Wright High School,74.0,90.0
25828,Stephanie Myers,F,11th,Wright High School,94.0,90.0
25829,Mary Brady,F,10th,Wright High School,87.0,98.0
25830,Anthony Jones,M,10th,Wright High School,75.0,72.0
25831,Samantha Brown,F,9th,Wright High School,76.0,90.0
25832,Colleen Weiss,F,9th,Wright High School,82.0,81.0
25833,Marcus Butler,M,10th,Wright High School,79.0,87.0
25834,Nathan Galloway,M,9th,Wright High School,85.0,85.0
25835,Alexandra Hopkins,F,9th,Wright High School,83.0,87.0
25836,Jennifer Clark,F,11th,Wright High School,84.0,95.0
25837,Jose Hill,M,9th,Wright High School,87.0,99.0
25838,Nicholas Jackson,M,9th,Wright High School,69.0,68.0
25839,Thomas Floyd,M,12th,Wright High School,80.0,76.0
25840,Nathan Hines,M,12th,Wright High School,77.0,88.0
25841,Tristan Wilson,M,11th,Wright High School,95.0,91.0
25842,Eric Bryant,M,10th,Wright High School,78.0,92.0
25843,Michael Rodriguez,M,11th,Wright High School,85.0,84.0
25844,Franklin Mitchell,M,12th,Wright High School,81.0,70.0
25845,Marie Ryan,F,9th,Wright High School,97.0,82.0
25846,Angela Hart,F,11th,Wright High School,99.0,94.0
25847,Michael James,M,10th,Wright High School,87.0,94.0
25848,Jill Osborne,F,10th,Wright High School,98.0,68.0
25849,Daniel Holmes,M,10th,Wright High School,72.0,77.0
25850,Jose Burke,M,11th,Wright High School,96.0,87.0
25851,Karen Garcia,F,12th,Wright High School,89.0,70.0
25852,James Dennis,M,10th,Wright High School,71.0,75.0
25853,Kimberly Frazier,F,11th,Wright High School,86.0,93.0
25854,Austin Hutchinson,M,11th,Wright High School,79.0,92.0
25855,Carol Patton,F,10th,Wright High School,84.0,86.0
25856,Alexis Ford,F,12th,Wright High School,94.0,68.0
25857,Brianna Jackson,F,9th,Wright High School,92.0,96.0
25858,Randall Ray,M,10th,Wright High School,82.0,99.0
25859,Annette Day,F,11th,Wright High School,89.0,85.0
25860,Heather Smith,F,11th,Wright High School,87.0,76.0
25861,Steven Stevenson,M,9th,Wright High School,77.0,81.0
25862,Craig Perry,M,9th,Wright High School,85.0,87.0
25863,Nathaniel Green,M,9th,Wright High School,75.0,75.0
25864,Adrian Francis,M,11th,Wright High School,85.0,94.0
25865,Steven Wagner,M,12th,Wright High School,82.0,85.0
25866,Jordan Schmidt,M,12th,Wright High School,88.0,76.0
25867,Kelly Lopez,F,11th,Wright High School,90.0,78.0
25868,Heidi Hoffman,F,9th,Wright High School,91.0,77.0
25869,Caroline Nichols,F,10th,Wright High School,80.0,82.0
25870,Whitney Mccormick,F,9th,Wright High School,69.0,89.0
25871,Angela Williams,F,10th,Wright High School,98.0,98.0
25872,Jamie Bailey,F,9th,Wright High School,76.0,75.0
25873,Taylor Grant,F,10th,Wright High School,75.0,83.0
25874,Deborah Austin,F,9th,Wright High School,99.0,95.0
25875,Lawrence Stone,M,9th,Wright High School,91.0,75.0
25876,Katherine Baker,F,12th,Wright High School,86.0,97.0
25877,Gregory Bailey,M,9th,Wright High School,84.0,99.0
25878,Danielle Santiago,F,10th,Wright High School,87.0,69.0
25879,Olivia Mays,F,9th,Wright High School,83.0,76.0
25880,Victor Peterson,M,9th,Wright High School,83.0,97.0
25881,Natasha Taylor,F,12th,Wright High School,76.0,86.0
25882,Stuart Mayer,M,10th,Wright High School,71.0,71.0
25883,Angela Williams,F,9th,Wright High School,74.0,84.0
25884,David Gardner,M,11th,Wright High School,72.0,89.0
25885,Christina Thompson,F,11th,Wright High School,89.0,69.0
25886,Jeanette Perkins,F,10th,Wright High School,93.0,84.0
25887,David Nguyen,M,10th,Wright High School,97.0,84.0
25888,Karen Barton,F,10th,Wright High School,75.0,98.0
25889,Nathan Martinez,M,11th,Wright High School,72.0,84.0
25890,Kimberly Griffith,F,10th,Wright High School,82.0,69.0
25891,Jennifer Stevens,F,10th,Wright High School,99.0,70.0
25892,Karen Pearson,F,9th,Wright High School,75.0,79.0
25893,Ashley Dougherty,F,12th,Wright High School,96.0,76.0
25894,Robert Clark,M,11th,Wright High School,79.0,98.0
25895,Jessica Williams,F,10th,Wright High School,76.0,77.0
25896,Ruth Walton,F,9th,Wright High School,95.0,89.0
25897,Alyssa Daniel,F,12th,Wright High School,81.0,83.0
25898,Jamie Ali,F,10th,Wright High School,90.0,83.0
25899,Lisa Bailey,F,10th,Wright High School,99.0,91.0
25900,Alexis Jones,F,12th,Wright High School,91.0,75.0
25901,Jennifer Tucker,F,10th,Wright High School,96.0,78.0
25902,Robert Vasquez,M,11th,Wright High School,92.0,85.0
25903,Allison Barber,F,9th,Wright High School,90.0,73.0
25904,Geoffrey Smith,M,9th,Wright High School,79.0,96.0
25905,Benjamin Walker,M,12th,Wright High School,70.0,86.0
25906,Alexander Adams,M,10th,Wright High School,88.0,75.0
25907,Jesse Oneill,M,12th,Wright High School,89.0,89.0
25908,Lisa Lopez,F,10th,Wright High School,89.0,83.0
25909,James Anderson,M,11th,Wright High School,83.0,77.0
25910,William Richardson,M,10th,Wright High School,70.0,97.0
25911,Jerry Leblanc,M,12th,Wright High School,91.0,72.0
25912,William Smith,M,9th,Wright High School,97.0,97.0
25913,grade Robert Murphy,M,10th,Wright High School,73.0,89.0
25914,Sheryl Garrison,F,12th,Wright High School,94.0,68.0
25915,Eugene Chapman,M,10th,Wright High School,74.0,85.0
25916,Madison Parker,F,12th,Wright High School,73.0,81.0
25917,Carla Norman,F,11th,Wright High School,92.0,89.0
25918,Seth Hicks,M,11th,Wright High School,94.0,96.0
25919,Brandon Chambers,M,9th,Wright High School,69.0,84.0
25920,Zachary Smith,M,10th,Wright High School,87.0,86.0
25921,Matthew Gonzalez,M,10th,Wright High School,87.0,97.0
25922,Amanda Harrell,F,9th,Wright High School,86.0,77.0
25923,Brandon Faulkner,M,12th,Wright High School,90.0,86.0
25924,Kyle Lee,M,9th,Wright High School,97.0,93.0
25925,Nicole Cruz,F,10th,Wright High School,84.0,96.0
25926,Destiny Moran,F,9th,Wright High School,85.0,78.0
25927,Erin Mckenzie,F,11th,Wright High School,95.0,92.0
25928,Alexandria Chavez,F,9th,Wright High School,72.0,74.0
25929,Jonathan Alvarado,M,9th,Wright High School,87.0,88.0
25930,Jennifer Riddle,F,10th,Wright High School,93.0,88.0
25931,John West,M,12th,Wright High School,71.0,88.0
25932,Alex Carpenter,M,11th,Wright High School,74.0,77.0
25933,Wayne Ayers,M,12th,Wright High School,76.0,72.0
25934,Tiffany Parker,F,11th,Wright High School,95.0,71.0
25935,Craig Austin,M,10th,Wright High School,69.0,90.0
25936,Anthony Merritt,M,12th,Wright High School,99.0,70.0
25937,Joseph Johnson,M,9th,Wright High School,96.0,76.0
25938,Lisa Rodriguez,F,9th,Wright High School,69.0,84.0
25939,grade. Melanie Martinez PhD,F,12th,Wright High School,78.0,85.0
25940,Daniel Lloyd,M,11th,Wright High School,99.0,68.0
25941,Jonathan Welch,M,9th,Wright High School,71.0,92.0
25942,Blake Jefferson,M,9th,Wright High School,88.0,75.0
25943,Tiffany Williams,F,10th,Wright High School,82.0,89.0
25944,Patrick Rowland,M,11th,Wright High School,82.0,87.0
25945,Christopher Brown,M,12th,Wright High School,86.0,98.0
25946,Jessica Martin,F,11th,Wright High School,69.0,75.0
25947,Christine Arellano,F,10th,Wright High School,76.0,69.0
25948,Daniel Hayden,M,9th,Wright High School,92.0,80.0
25949,Edward Berry,M,10th,Wright High School,83.0,88.0
25950,Shawna Lawrence,F,12th,Wright High School,77.0,99.0
25951,John Barton,M,9th,Wright High School,70.0,70.0
25952,Erin Reid,F,9th,Wright High School,95.0,82.0
25953,Carlos Pierce,M,12th,Wright High School,81.0,90.0
25954,Miguel Stanton,M,10th,Wright High School,88.0,99.0
25955,Sharon Barnes,F,12th,Wright High School,73.0,74.0
25956,Antonio Parrish,M,11th,Wright High School,84.0,75.0
25957,Oscar Holland,M,12th,Wright High School,93.0,76.0
25958,Claire Holmes,F,9th,Wright High School,77.0,90.0
25959,Jill Garcia,F,12th,Wright High School,76.0,97.0
25960,Mark Taylor,M,9th,Wright High School,95.0,68.0
25961,Ricardo Boone,M,10th,Wright High School,94.0,94.0
25962,Ebony Peters,F,11th,Wright High School,96.0,79.0
25963,Heather Acosta,F,9th,Wright High School,69.0,73.0
25964,Ashley Alvarado,F,9th,Wright High School,85.0,78.0
25965,Joshua Stevens,M,9th,Wright High School,96.0,90.0
25966,Lisa Long,F,10th,Wright High School,87.0,93.0
25967,Jill Wells,F,11th,Wright High School,79.0,92.0
25968,Ashley Bradford,F,9th,Wright High School,97.0,75.0
25969,Ariana Powell,F,9th,Wright High School,95.0,69.0
25970,Howard Maxwell,M,10th,Wright High School,70.0,83.0
25971,Rachel Jacobson,F,12th,Wright High School,95.0,95.0
25972,Meghan Lee,F,10th,Wright High School,84.0,84.0
25973,Darren Moss,M,12th,Wright High School,86.0,82.0
25974,Donald Porter,M,12th,Wright High School,85.0,79.0
25975,Kendra Miller,F,10th,Wright High School,87.0,89.0
25976,Nathan Lewis,M,10th,Wright High School,86.0,89.0
25977,Kayla Mercado,F,11th,Wright High School,77.0,98.0
25978,Lauren Kelly,F,10th,Wright High School,71.0,82.0
25979,Jesse Morris,M,11th,Wright High School,80.0,70.0
25980,Jeffery Johnson,M,11th,Wright High School,77.0,94.0
25981,Michael Martinez,M,11th,Wright High School,70.0,88.0
25982,Teresa Patel,F,10th,Wright High School,78.0,76.0
25983,Heidi Shaw,F,10th,Wright High School,70.0,73.0
25984,grade Stephen Berry,M,10th,Wright High School,80.0,74.0
25985,Michael Lopez,M,9th,Wright High School,87.0,76.0
25986,Taylor Lane,F,10th,Wright High School,85.0,74.0
25987,Anthony Wood,M,10th,Wright High School,98.0,77.0
25988,Michael Gonzalez,M,9th,Wright High School,72.0,86.0
25989,Kelly Miller,F,9th,Wright High School,83.0,86.0
25990,Thomas Clark,M,10th,Wright High School,71.0,90.0
25991,Jay Dixon,M,10th,Wright High School,84.0,73.0
25992,Aaron Love,M,10th,Wright High School,82.0,89.0
25993,Levi Reyes,M,12th,Wright High School,69.0,96.0
25994,Michael Wolfe,M,10th,Wright High School,87.0,71.0
25995,Michael Williams,M,10th,Wright High School,91.0,97.0
25996,Taylor James,F,12th,Wright High School,98.0,96.0
25997,Brian Harris,M,11th,Wright High School,94.0,71.0
25998,Charles Preston,M,11th,Wright High School,80.0,87.0
25999,James Saunders,M,9th,Wright High School,96.0,85.0
26000,Ryan Smith,M,10th,Wright High School,94.0,77.0
26001,Robin Schmitt,F,12th,Wright High School,79.0,82.0
26002,Sheri Roberts,F,9th,Wright High School,79.0,70.0
26003,Sarah Miller,F,9th,Wright High School,90.0,99.0
26004,Jason Martin,M,10th,Wright High School,74.0,85.0
26005,grade Judith Reese,F,12th,Wright High School,81.0,90.0
26006,Alexis Gonzalez,F,11th,Wright High School,88.0,70.0
26007,James Blankenship,M,10th,Wright High School,85.0,90.0
26008,Mark Roberts,M,11th,Wright High School,87.0,95.0
26009,Matthew Jackson,M,10th,Wright High School,81.0,94.0
26010,Sarah Hernandez,F,10th,Wright High School,89.0,98.0
26011,Brittney Nolan,F,11th,Wright High School,70.0,76.0
26012,Dennis Carter,M,11th,Wright High School,99.0,84.0
26013,Shane Robinson,M,9th,Wright High School,92.0,92.0
26014,Julie Knight,F,9th,Wright High School,92.0,85.0
26015,Carol Watson,F,10th,Wright High School,91.0,75.0
26016,Tom Wallace,M,12th,Wright High School,90.0,90.0
26017,Brandon Mitchell,M,9th,Wright High School,76.0,81.0
26018,Brian Lopez,M,9th,Wright High School,79.0,91.0
26019,Mark Walters,M,11th,Wright High School,92.0,92.0
26020,Helen Morgan,F,12th,Wright High School,94.0,84.0
26021,Danielle Klein,F,12th,Wright High School,79.0,86.0
26022,David Mendez,M,10th,Wright High School,90.0,90.0
26023,Jeremiah Patel,M,9th,Wright High School,87.0,97.0
26024,Belinda Higgins,F,12th,Wright High School,85.0,91.0
26025,Amber Bender,F,12th,Wright High School,91.0,78.0
26026,Crystal Smith,F,11th,Wright High School,72.0,76.0
26027,Michael Washington,M,9th,Wright High School,97.0,88.0
26028,Christina Goodman,F,11th,Wright High School,94.0,69.0
26029,Natalie Howard,F,12th,Wright High School,80.0,93.0
26030,William Richardson,M,9th,Wright High School,90.0,77.0
26031,Lauren Duncan,F,12th,Wright High School,90.0,82.0
26032,Heather Stuart,F,11th,Wright High School,94.0,95.0
26033,Elizabeth Robbins,F,12th,Wright High School,69.0,99.0
26034,John Mann,M,11th,Wright High School,73.0,91.0
26035,Michael Holmes,M,9th,Wright High School,98.0,80.0
26036,Sherry Jenkins,F,11th,Rodriguez High School,74.0,81.0
26037,Kimberly Calderon,F,10th,Rodriguez High School,80.0,86.0
26038,William Brady,M,11th,Rodriguez High School,97.0,62.0
26039,Jacob Padilla,M,11th,Rodriguez High School,79.0,73.0
26040,Paula Maldonado,F,10th,Rodriguez High School,96.0,92.0
26041,Patricia Escobar,F,12th,Rodriguez High School,68.0,98.0
26042,Becky Castillo,F,11th,Rodriguez High School,93.0,61.0
26043,Tamara Morris,F,10th,Rodriguez High School,63.0,98.0
26044,Brian Smith,M,9th,Rodriguez High School,67.0,97.0
26045,Katelyn Valencia,F,12th,Rodriguez High School,92.0,61.0
26046,Gary Orr,M,9th,Rodriguez High School,89.0,60.0
26047,Melissa Lowery,F,9th,Rodriguez High School,85.0,92.0
26048,Brian Moore,M,12th,Rodriguez High School,66.0,99.0
26049,Nicole Simon,F,10th,Rodriguez High School,76.0,72.0
26050,Tiffany Smith,F,9th,Rodriguez High School,91.0,87.0
26051,Christopher Black,M,11th,Rodriguez High School,83.0,74.0
26052,Richard Gonzalez,M,10th,Rodriguez High School,99.0,55.0
26053,Cameron Hawkins,M,10th,Rodriguez High School,87.0,89.0
26054,Desiree Martinez,F,11th,Rodriguez High School,73.0,91.0
26055,Robert Shepard,M,11th,Rodriguez High School,65.0,65.0
26056,Tina Campbell,F,12th,Rodriguez High School,83.0,86.0
26057,Debra Ashley,F,10th,Rodriguez High School,95.0,74.0
26058,Cody Wilson,M,11th,Rodriguez High School,77.0,55.0
26059,Michelle Wall,F,9th,Rodriguez High School,91.0,70.0
26060,Jon Reyes,M,12th,Rodriguez High School,69.0,99.0
26061,Sarah Young grade,F,12th,Rodriguez High School,83.0,96.0
26062,David Martin,M,11th,Rodriguez High School,88.0,55.0
26063,Lauren Weber,F,11th,Rodriguez High School,92.0,75.0
26064,Matthew Henderson,M,12th,Rodriguez High School,94.0,61.0
26065,Micheal Ryan,M,12th,Rodriguez High School,68.0,69.0
26066,David Ramirez,M,11th,Rodriguez High School,79.0,80.0
26067,William Lewis,M,11th,Rodriguez High School,97.0,76.0
26068,Gabriel Rich,M,11th,Rodriguez High School,79.0,96.0
26069,Kimberly Kennedy,F,11th,Rodriguez High School,84.0,57.0
26070,Rebecca Kennedy,F,12th,Rodriguez High School,80.0,79.0
26071,Rachel Alvarez,F,9th,Rodriguez High School,89.0,94.0
26072,Mark Beltran,M,9th,Rodriguez High School,66.0,92.0
26073,Travis Tucker,M,9th,Rodriguez High School,70.0,72.0
26074,Matthew Brown,M,12th,Rodriguez High School,75.0,79.0
26075,Jon Jackson,M,10th,Rodriguez High School,96.0,58.0
26076,Anthony Wilson,M,10th,Rodriguez High School,91.0,58.0
26077,Nathan Anderson,M,12th,Rodriguez High School,77.0,86.0
26078,Chris Johnson,M,9th,Rodriguez High School,74.0,55.0
26079,Kevin Wheeler,M,11th,Rodriguez High School,97.0,95.0
26080,Melissa Macias,F,11th,Rodriguez High School,97.0,61.0
26081,Alyssa Hoffman,F,9th,Rodriguez High School,66.0,69.0
26082,Tiffany Sanders,F,11th,Rodriguez High School,68.0,81.0
26083,Cassandra Cole,F,9th,Rodriguez High School,63.0,81.0
26084,Samantha Harrison,F,11th,Rodriguez High School,92.0,86.0
26085,Derek Gray,M,11th,Rodriguez High School,77.0,85.0
26086,David Richard,M,9th,Rodriguez High School,79.0,97.0
26087,Stephanie Ray,F,11th,Rodriguez High School,75.0,79.0
26088,Robin Jones,F,10th,Rodriguez High School,64.0,75.0
26089,Gloria Stephenson,F,9th,Rodriguez High School,95.0,63.0
26090,James Mendez,M,10th,Rodriguez High School,84.0,58.0
26091,Richard Boone,M,10th,Rodriguez High School,68.0,88.0
26092,Michael Harris,M,9th,Rodriguez High School,91.0,62.0
26093,James Cabrera,M,12th,Rodriguez High School,71.0,76.0
26094,Sarah Pearson,F,9th,Rodriguez High School,82.0,71.0
26095,Jacqueline Turner,F,9th,Rodriguez High School,67.0,59.0
26096,Patricia Young,F,9th,Rodriguez High School,78.0,88.0
26097,Shelley Hill,F,10th,Rodriguez High School,97.0,67.0
26098,Kelly Rogers,F,10th,Rodriguez High School,67.0,71.0
26099,Jessica Wilkins,F,9th,Rodriguez High School,87.0,81.0
26100,Jacob Nelson,M,11th,Rodriguez High School,68.0,67.0
26101,Kristen Bell,F,11th,Rodriguez High School,79.0,91.0
26102,George Williams,M,12th,Rodriguez High School,87.0,58.0
26103,Jason Rice,M,12th,Rodriguez High School,64.0,62.0
26104,Gregory Parrish,M,9th,Rodriguez High School,66.0,64.0
26105,Lawrence Mejia,M,12th,Rodriguez High School,68.0,76.0
26106,Brandon Randolph,M,11th,Rodriguez High School,71.0,83.0
26107,Craig Hull,M,9th,Rodriguez High School,67.0,97.0
26108,David Henry,M,9th,Rodriguez High School,79.0,80.0
26109,Nathan Taylor,M,12th,Rodriguez High School,64.0,64.0
26110,Brandon Sloan,M,12th,Rodriguez High School,91.0,98.0
26111,Angela Thompson grade,F,11th,Rodriguez High School,82.0,84.0
26112,Jacqueline Ford,F,10th,Rodriguez High School,78.0,88.0
26113,Jeffery Johnston,M,10th,Rodriguez High School,72.0,81.0
26114,grade Darren Taylor,M,11th,Rodriguez High School,88.0,82.0
26115,Jennifer Wood,F,10th,Rodriguez High School,63.0,59.0
26116,Nicole Bennett,F,11th,Rodriguez High School,69.0,57.0
26117,Kristina White,F,10th,Rodriguez High School,91.0,59.0
26118,Michele Aguirre,F,11th,Rodriguez High School,65.0,87.0
26119,Shane Williams,M,10th,Rodriguez High School,92.0,67.0
26120,Christopher Novak,M,10th,Rodriguez High School,77.0,71.0
26121,Andrew Dalton,M,11th,Rodriguez High School,68.0,80.0
26122,Julie Patton,F,9th,Rodriguez High School,81.0,71.0
26123,Wayne White,M,11th,Rodriguez High School,87.0,64.0
26124,Pamela Jones,F,12th,Rodriguez High School,76.0,65.0
26125,Jennifer Harvey,F,11th,Rodriguez High School,84.0,78.0
26126,Daniel Welch II,M,9th,Rodriguez High School,66.0,78.0
26127,Dave Higgins,M,11th,Rodriguez High School,98.0,97.0
26128,Kevin Cox,M,12th,Rodriguez High School,97.0,65.0
26129,Michelle Thornton,F,11th,Rodriguez High School,88.0,95.0
26130,Sherri Smith,F,12th,Rodriguez High School,64.0,70.0
26131,Bill Burch,M,11th,Rodriguez High School,83.0,80.0
26132,Laurie Carter,F,9th,Rodriguez High School,68.0,93.0
26133,Casey Hernandez,M,9th,Rodriguez High School,83.0,90.0
26134,Mitchell Moore,M,12th,Rodriguez High School,98.0,87.0
26135,Roger Horton Jr.,M,9th,Rodriguez High School,89.0,92.0
26136,James Watkins,M,9th,Rodriguez High School,94.0,95.0
26137,Megan Estrada,F,11th,Rodriguez High School,92.0,57.0
26138,James Garcia,M,12th,Rodriguez High School,70.0,56.0
26139,Keith Salazar,M,11th,Rodriguez High School,98.0,68.0
